query_ID	profile_ID	query_length	profile_length	align_length	query_from	query_to	profile_from	profile_to	profile_proportion	bit_score	e-value	positive_hit_probability	is_best_overlap	found_catalytic_pattern	profile_linked_ECs
WP_063323898	PRI212346	454	     100	      28	      59	      86	      44	      71	    0.28	   35.86	1.4E-3     	0	F	-	(2.6.1.77)	
WP_063323898	PRI213556	454	      89	      88	     367	     439	       4	      82	    0.89	    35.4	1.6E-3     	0	F	-	(2.6.1.77)	
WP_063323898	PRI213693	454	      53	      47	     404	     446	       7	      53	    0.89	   33.56	2.9E-3     	0	F	-	(2.6.1.13)	
WP_063323898	PRI202420	454	     184	      51	     223	     273	      48	      98	    0.28	   35.29	6.9E-3     	0	F	-	(2.6.1.76)	
WP_063323898	PRI001237	454	     158	      59	     221	     273	      19	      71	    0.34	   34.87	6.9E-3     	0	F	-	2.6.1.44	
WP_063323898	PRI012409	454	     420	     226	      87	     278	      35	     224	    0.45	   35.38	1.2E-2     	0	F	-	2.6.1.17	
WP_063323898	PRI213464	454	      43	      34	     407	     440	       3	      36	    0.79	   30.91	2E-2     	0.003	F	-	(2.6.1.96)	
WP_063323898	PRI003815	454	     152	      57	     220	     273	      12	      65	    0.36	   33.13	2.2E-2     	0	F	-	4.1.1.64	
WP_063323898	PRI013341	454	     308	      56	     223	     273	     147	     197	    0.17	   34.06	3E-2     	0	F	-	4.2.3.134	
WP_063323898	PRI212349	454	     357	      76	     207	     274	     117	     192	    0.21	   33.98	3.5E-2     	0	F	-	(5.4.3.8)	
WP_063323898	PRI213697	454	      60	      44	     404	     446	      14	      57	    0.73	    30.6	4.7E-2     	0	F	-	(2.6.1.11)	
WP_063323898	PRI013628	454	      86	      23	     370	     392	       2	      24	    0.27	   29.99	1.1E-1     	0	F	-	2.6.1.40;2.6.1.44	
WP_063323898	PRI000885	454	     355	      50	     191	     235	      72	     121	    0.14	   30.61	3.9E-1     	0	F	-	2.7.2.7	
WP_063323898	PRI211486	454	     394	      46	     321	     363	     273	     315	    0.11	   29.35	8.2E-1     	0	F	-	(6.2.1.14)	
WP_063323898	PRI212344	454	     163	     127	     211	     333	      20	     134	    0.71	   28.46	9.6E-1     	0	F	-	(2.6.1.81)	
WP_063324031	PRI012874	321	     250	     249	      10	     255	       2	     250	       1	  421.86	5.2E-151     	1	T	-	1.1.1.108	
WP_063324031	PRI005085	321	     233	     121	      77	     194	      73	     190	    0.51	   49.32	1.2E-7     	0	F	-	1.1.1.45	
WP_063324031	PRI001980	321	     282	     230	      11	     234	       3	     227	     0.8	   42.77	2.2E-5     	0	F	-	1.1.1.35	
WP_063324031	PRI001983	321	     279	     230	      10	     224	       2	     218	    0.78	   40.85	1E-4     	0	F	-	1.1.1.157	
WP_063324031	PRI000293	321	     312	      38	       8	      45	     141	     178	    0.12	   30.91	1.6E-1     	0	F	-	1.1.1.95	
WP_063324031	PRI001978	321	     280	      33	     134	     165	     130	     161	    0.11	   30.75	1.8E-1     	0	F	-	5.1.2.3;4.2.1.17;1.1.1.35	
WP_063324031	PRI207432	321	     280	     173	      11	     171	       3	     167	    0.59	    28.5	8.4E-1     	0	F	-	(4.2.1.17)	
WP_063324926	PRI000115	272	     115	     123	     150	     270	       3	     114	    0.97	    76.1	3E-18     	0	T	-	1.1.1.100	
WP_063324926	PRI200109	272	     117	     109	     150	     252	       2	     100	    0.85	   60.33	1.8E-12     	0	F	-	(1.1.1.47)	
WP_063324926	PRI200083	272	     118	     106	     170	     265	      24	     114	    0.77	    57.6	1.7E-11     	0	F	-	(1.1.1.36)	
WP_063324926	PRI212652	272	     129	     133	     147	     265	       1	     127	    0.98	   57.32	2.7E-11     	0	F	-	(1.1.1.30)	
WP_063324926	PRI212781	272	     120	      93	     173	     265	      26	     118	    0.78	   53.09	8E-10     	0	F	-	(1.3.1.34)	
WP_063324926	PRI210192	272	     115	     117	     150	     265	       2	     114	    0.98	   51.81	2.5E-9     	0	F	-	(1.1.1.184)	
WP_063324926	PRI212847	272	     117	     129	     147	     265	       1	     115	    0.98	   48.73	3.2E-8     	0	F	-	(1.1.1.127)	
WP_063324926	PRI213076	272	     115	     121	     152	     265	       5	     114	    0.96	   47.18	9.2E-8     	0	F	-	(1.1.1.233)	
WP_063324926	PRI012888	272	     138	     140	      19	     145	       3	     135	    0.96	    47.4	1.3E-7     	0	T	-	1.1.1.100	
WP_063324926	PRI213010	272	     114	      92	     180	     265	      35	     114	     0.7	   44.96	5.4E-7     	0	F	-	(1.1.1.289)	
WP_063324926	PRI012650	272	     134	     118	      22	     122	       1	     108	    0.81	   42.24	8.6E-6     	0	F	-	1.1.1.36	
WP_063324926	PRI000099	272	     133	     120	      22	     133	       6	     119	    0.86	   41.08	1.7E-5     	0	F	-	1.3.1.28	
WP_063324926	PRI212889	272	     115	     121	      22	     122	       1	     101	    0.88	   40.29	2.4E-5     	0	F	-	(1.1.1.100)	
WP_063324926	PRI000091	272	     135	     127	      22	     132	       4	     120	    0.87	   38.45	1.6E-4     	0	F	-	1.1.1.62	
WP_063324926	PRI000106	272	     142	      94	      19	     109	       3	      95	    0.65	   37.98	2.7E-4     	0	F	-	1.1.1.140	
WP_063324926	PRI212834	272	     122	      68	     147	     205	       1	      66	    0.54	   37.68	2.8E-4     	0	F	-	(1.1.1.138)	
WP_063324926	PRI012744	272	     125	      96	      21	     108	       2	      90	    0.71	   37.64	2.9E-4     	0	F	-	1.1.1.304	
WP_063324926	PRI002429	272	     122	     123	      22	     130	       1	     103	    0.84	   37.24	3.8E-4     	0	F	-	1.1.1.141	
WP_063324926	PRI012792	272	     135	     153	      22	     147	       5	     135	    0.97	   35.63	1.7E-3     	0	F	-	1.3.1.25	
WP_063324926	PRI014537	272	     151	     141	      18	     132	       2	     136	    0.89	   35.82	1.8E-3     	0	F	-	1.1.1.239;1.1.1.62	
WP_063324926	PRI000101	272	     131	      57	      70	     120	      54	     105	     0.4	    34.8	2.8E-3     	0	F	-	1.3.1.58	
WP_063324926	PRI011299	272	     124	      35	      22	      56	       1	      35	    0.28	    34.2	4.2E-3     	0	F	-	1.1.1.107	
WP_063324926	PRI012613	272	     124	      58	     150	     201	       2	      53	    0.42	   33.35	6.9E-3     	0	F	-	1.1.1.76;1.1.1.304	
WP_063324926	PRI202790	272	     114	     128	     150	     265	       2	     114	    0.99	   32.54	1.4E-2     	0	F	-	(1.3.1.38)	
WP_063324926	PRI210567	272	     145	     119	      18	     122	       2	     119	    0.81	   32.64	2E-2     	0	F	-	(4.2.1.119)	
WP_063324926	PRI212673	272	     116	      49	     170	     218	      23	      68	     0.4	   31.83	2.2E-2     	0	F	-	(1.1.1.10)	
WP_063324926	PRI212624	272	     117	     111	     150	     251	       2	     101	    0.85	   31.87	2.5E-2     	0	F	-	(1.1.1.53)	
WP_063324926	PRI212815	272	     115	      56	     194	     249	      46	      96	    0.44	   31.04	4.5E-2     	0	F	-	(1.1.1.159)	
WP_063324926	PRI002583	272	     132	      24	      18	      41	       1	      24	    0.18	   31.31	4.7E-2     	0	F	-	1.1.1.288	
WP_063324926	PRI200093	272	     110	     109	     170	     265	      20	     110	    0.83	   30.69	4.9E-2     	0	F	-	(1.5.1.33)	
WP_063324926	PRI200104	272	     131	      32	     170	     201	      21	      51	    0.24	   31.15	5.5E-2     	0	F	-	(1.3.1.56)	
WP_063324926	PRI012726	272	     127	     122	      18	     131	       1	     112	    0.88	   30.88	5.5E-2     	0	F	-	1.1.1.311	
WP_063324926	PRI012743	272	     122	      45	     160	     201	      10	      51	    0.34	   30.68	5.7E-2     	0	F	-	1.3.1.60;1.3.1.29	
WP_063324926	PRI213035	272	     112	      57	     149	     205	       1	      57	    0.51	   30.63	5.8E-2     	0	F	-	(1.1.1.268)	
WP_063324926	PRI012707	272	     132	     114	      18	     104	       2	      87	    0.65	   30.91	6.3E-2     	0	F	-	1.1.1.326	
WP_063324926	PRI212680	272	     107	      54	     150	     200	       3	      53	    0.48	   30.44	7.5E-2     	0	F	-	(4.2.1.119)	
WP_063324926	PRI212812	272	     113	      44	     224	     265	      71	     113	    0.38	   30.21	7.7E-2     	0	F	-	(1.1.1.163)	
WP_063324926	PRI212694	272	     132	      31	     170	     200	      21	      50	    0.23	   30.46	8E-2     	0	F	-	(1.3.1.87)	
WP_063324926	PRI212790	272	     122	      45	     160	     201	      10	      51	    0.34	    29.9	1.1E-1     	0	F	-	(1.3.1.29)	
WP_063324926	PRI214191	272	      86	      66	     150	     205	       2	      59	    0.67	   29.13	1.2E-1     	0	F	-	(1.1.1.141)	
WP_063324926	PRI212617	272	     117	     127	     147	     265	       1	     115	    0.98	   29.49	1.5E-1     	0	F	-	(1.1.1.69)	
WP_063324926	PRI003865	272	     124	      92	      22	     108	       2	      86	    0.69	   29.37	1.7E-1     	0	F	-	1.1.1.295	
WP_063324926	PRI213056	272	     116	      66	     150	     209	       1	      64	    0.55	   29.46	1.8E-1     	0	F	-	(1.1.1.250)	
WP_063324926	PRI012712	272	     155	      17	      22	      38	       2	      18	    0.11	   29.75	1.8E-1     	0	F	-	1.1.1.320	
WP_063324926	PRI200102	272	     124	      33	     169	     201	      19	      51	    0.27	   28.82	2.6E-1     	0	F	-	(1.3.1.25)	
WP_063324926	PRI000084	272	     157	     102	      20	     107	       4	     102	    0.63	   29.27	2.8E-1     	0	F	-	1.1.1.35	
WP_063324926	PRI000090	272	     149	     107	      17	     108	       1	     106	    0.71	   28.69	3.7E-1     	0	F	-	1.1.1.30	
WP_063324926	PRI003753	272	     130	     146	      27	     147	       6	     130	    0.96	   28.63	3.9E-1     	0	F	-	1.1.1.268	
WP_063324926	PRI012763	272	     138	      30	      18	      47	       2	      31	    0.22	   28.69	4E-1     	0	F	-	1.3.1.56	
WP_063324926	PRI001318	272	     228	      69	      15	      80	      16	      77	    0.27	   29.27	4E-1     	0	F	-	2.7.7.43	
WP_063324926	PRI012626	272	     106	      16	     192	     207	      36	      51	    0.15	   27.97	4.1E-1     	0	F	-	1.1.1.50	
WP_063324926	PRI004821	272	     396	      44	       9	      47	     257	     298	    0.11	   29.07	5.8E-1     	0	F	-	1.3.1.83	
WP_063324926	PRI010305	272	     128	      54	     150	     201	       2	      53	    0.41	      28	6.4E-1     	0	F	-	1.1.1.304	
WP_063324926	PRI012175	272	     394	      30	     175	     204	     354	     383	    0.08	   28.75	7.8E-1     	0	F	-	1.3.8.3	
WP_063324926	PRI000100	272	     144	      11	      97	     107	      82	      92	    0.08	   27.64	8.1E-1     	0	F	-	1.1.1.178;1.1.1.35	
WP_063320756	PRI011579	330	     668	      66	     189	     240	     299	     364	     0.1	   31.34	1.5E-1     	0	T	-	5.4.99.38	
WP_003280093	PRI001860	209	     208	     204	       5	     206	       1	     204	    0.98	   305.3	1.5E-107     	0.995	T	-	2.8.3.5	
WP_003280093	PRI001856	209	     204	     155	       9	     163	       5	     158	    0.75	  163.63	9E-52     	0	F	-	2.8.3.8	
WP_003280093	PRI001855	209	     201	     195	       9	     203	       5	     198	    0.97	  151.69	4.1E-47     	0	F	-	2.8.3.9	
WP_003280093	PRI001858	209	     227	     227	       5	     207	       1	     226	       1	   139.9	3.5E-42     	0.004	F	-	2.8.3.6	
WP_003280093	PRI006813	209	     353	      33	       5	      37	     164	     192	    0.08	   29.42	3.2E-1     	0	F	-	1.17.99.3	
WP_003280093	PRI010802	209	      93	      34	     145	     177	      33	      66	    0.37	   26.92	7.3E-1     	0.001	F	-	2.7.7.6	
WP_003294550	PRI001861	231	     236	     233	       1	     215	       2	     233	    0.98	  329.58	2.5E-116     	0.998	T	-	2.8.3.5	
WP_003294550	PRI001859	231	     231	     224	      11	     215	       7	     230	    0.97	  101.85	3.4E-27     	0	F	-	2.8.3.6	
WP_003294550	PRI003520	231	     215	     188	      17	     194	      16	     193	    0.83	   88.95	1.8E-22     	0	F	-	2.8.3.9	
WP_003294550	PRI001857	231	     245	     230	       8	     208	       7	     235	    0.93	    52.1	7.4E-9     	0	F	-	2.8.3.8	
WP_003294550	PRI000404	231	     452	      44	      21	      62	     202	     245	     0.1	    31.4	9.2E-2     	0	F	-	1.1.1.38	
WP_003294550	PRI002618	231	     241	      37	      73	     105	     154	     190	    0.15	    29.1	3.5E-1     	0	F	-	3.1.3.75	
WP_003294550	PRI214516	231	     181	      77	     145	     210	      62	     137	    0.42	   28.36	6.1E-1     	0	F	-	(1.2.3.1)	
WP_015277224	PRI011506	383	     385	     379	       3	     375	       2	     380	    0.98	  356.49	2.9E-122     	0.016	T	-	1.3.8.1	
WP_015277224	PRI012181	383	     376	     335	      50	     377	      45	     373	    0.88	  208.97	7E-65     	0	F	-	1.3.8.5	
WP_015277224	PRI012182	383	     381	     362	      25	     378	      20	     379	    0.94	  172.77	7.5E-51     	0	F	-	1.3.8.4	
WP_015277224	PRI012179	383	     383	     389	       4	     378	       3	     382	    0.99	  141.94	3.1E-39     	0	F	-	1.3.8.7	
WP_015277224	PRI012178	383	     375	     372	      18	     377	      13	     373	    0.96	  127.71	3.9E-34     	0	F	-	1.3.8.8	
WP_015277224	PRI012177	383	     378	     386	       3	     375	       2	     378	       1	  123.07	1.9E-32     	0	F	-	1.3.99.32	
WP_015277224	PRI012176	383	     380	     357	      48	     375	      45	     380	    0.88	   87.99	6.9E-20     	0	F	-	1.3.8.9	
WP_015277224	PRI012180	383	     376	     333	       6	     310	       5	     308	    0.81	   79.55	4E-17     	0	F	-	1.3.8.6	
WP_015277224	PRI012175	383	     394	     273	     127	     378	     141	     393	    0.64	   43.77	2.1E-5     	0	F	-	1.3.8.3	
WP_015277224	PRI002286	383	     391	      81	      70	     142	      13	      93	    0.21	   39.47	4.1E-4     	0	F	-	1.3.3.6	
WP_015277224	PRI011887	383	     439	      57	     248	     303	     281	     337	    0.13	   34.63	1.6E-2     	0	F	-	1.7.3.1	
WP_015277224	PRI005874	383	    1573	     123	     230	     348	      60	     174	    0.07	   30.45	3.9E-1     	0	F	-	1.3.1.9;3.1.2.14;2.3.1.39;2.3.1.38;4.2.1.59;2.3.1.86	
WP_015277229	PRI011506	379	     385	     366	      13	     372	      15	     380	    0.95	   340.7	4.1E-116     	0.01	T	-	1.3.8.1	
WP_015277229	PRI012181	379	     376	     320	      50	     367	      48	     366	    0.85	  213.98	7.1E-67     	0	F	-	1.3.8.5	
WP_015277229	PRI012182	379	     381	     373	      16	     375	      14	     379	    0.96	  200.89	1.2E-61     	0.001	F	-	1.3.8.4	
WP_015277229	PRI012179	379	     383	     382	       4	     375	       6	     382	    0.98	  185.85	5.3E-56     	0.001	F	-	1.3.8.7	
WP_015277229	PRI012177	379	     378	     355	      15	     353	      17	     359	    0.91	  141.94	2.3E-39     	0	F	-	1.3.99.32	
WP_015277229	PRI012178	379	     375	     280	      96	     373	      93	     372	    0.75	  118.85	7E-31     	0	F	-	1.3.8.8	
WP_015277229	PRI012176	379	     380	     345	      46	     369	      46	     377	    0.87	   100.7	2.2E-24     	0	F	-	1.3.8.9	
WP_015277229	PRI012180	379	     376	     297	       5	     291	       7	     292	    0.76	   79.16	5.6E-17     	0	F	-	1.3.8.6	
WP_015277229	PRI012175	379	     394	     288	     114	     375	     131	     393	    0.67	   32.21	8.4E-2     	0	F	-	1.3.8.3	
WP_015277229	PRI011887	379	     439	      39	     248	     285	     284	     322	    0.09	   29.62	6.1E-1     	0	F	-	1.7.3.1	
WP_015277229	PRI010480	379	     591	      41	     146	     182	     534	     573	    0.07	   29.37	7.7E-1     	0	F	-	1.1.2.7	
WP_015278222	PRI003360	327	     360	      34	      94	     127	      59	      92	    0.09	   30.94	1.9E-1     	0	T	-	3.5.2.1	
WP_015278495	PRI002238	405	     772	      77	      10	      86	     385	     449	    0.08	   42.16	1E-4     	0	T	-	1.2.99.2	
WP_015278495	PRI008889	405	     386	     173	     169	     337	      67	     210	    0.37	   36.85	3.8E-3     	0	T	-	6.3.4.4	
WP_015278495	PRI001284	405	     301	     206	     175	     345	       8	     208	    0.67	   35.38	8.8E-3     	0	F	-	1.8.98.1	
WP_015278495	PRI002296	405	     161	      87	       5	      90	       1	      79	    0.49	   33.74	1.4E-2     	0.001	F	-	1.8.98.1	
WP_015278495	PRI000922	405	     236	      74	      25	      89	     148	     219	    0.31	   33.28	3.8E-2     	0	F	-	1.3.99.1	
WP_015278495	PRI000928	405	      95	      15	      23	      37	      81	      95	    0.16	   29.87	1.1E-1     	0	F	-	1.6.5.3	
WP_015278495	PRI009202	405	     207	      83	     185	     266	      61	     126	    0.32	    30.5	2.3E-1     	0	F	-	3.6.4.12	
WP_015278495	PRI014245	405	     335	      15	      73	      87	     231	     245	    0.04	   30.73	2.5E-1     	0	F	-	1.97.1.3	
WP_015278495	PRI012930	405	     144	      28	      70	      91	       6	      33	    0.19	   28.88	5.5E-1     	0	F	-	1.7.99.4	
WP_015278495	PRI014245	405	     335	      13	      25	      37	     233	     245	    0.04	   29.96	5.6E-1     	0	F	-	1.97.1.3	
WP_015278495	PRI012581	405	     391	      14	      72	      85	       2	      15	    0.04	   29.35	8.9E-1     	0	F	-	1.12.1.3	
WP_015278496	PRI000630	353	     516	     147	      54	     347	     129	     513	    0.28	   97.81	1.7E-13     	0	T	-	1.1.2.4	
WP_015278496	PRI002910	353	     592	     104	      74	     175	     217	     316	    0.17	   34.07	2.4E-2     	0	F	-	2.5.1.26	
WP_015278497	PRI000630	499	     516	     472	      38	     472	      48	     516	    0.91	  165.43	7.7E-46     	0.001	T	-	1.1.2.4	
WP_015278497	PRI002910	499	     592	     117	     157	     269	     242	     354	    0.19	   43.32	5.1E-5     	0	F	-	2.5.1.26	
WP_015278497	PRI000939	499	     308	     155	      58	     200	      16	     157	    0.46	   33.58	4.1E-2     	0	F	-	1.1.1.158	
WP_015278497	PRI002490	499	     513	      76	      56	     128	      56	     130	    0.15	    30.7	3.8E-1     	0	F	-	1.17.99.1	
WP_015275423	PRI011506	592	     385	     326	     139	     455	     101	     382	    0.73	      83	8.8E-18     	0	T	-	1.3.8.1	
WP_015275423	PRI012181	592	     376	     332	     139	     448	      94	     366	    0.73	   64.52	1E-11     	0	F	-	1.3.8.5	
WP_015275423	PRI012176	592	     380	     168	     148	     447	     105	     374	     0.4	   78.91	6.2E-7     	0	F	-	1.3.8.9	
WP_015275423	PRI012178	592	     375	     215	      81	     285	      35	     228	    0.52	   46.82	4.2E-6     	0	F	-	1.3.8.8	
WP_015275423	PRI012180	592	     376	     204	     139	     324	      97	     269	    0.46	   42.95	7.7E-5     	0	F	-	1.3.8.6	
WP_015275423	PRI012179	592	     383	     376	     101	     448	      59	     374	    0.83	   40.25	4.4E-4     	0	F	-	1.3.8.7	
WP_015275423	PRI012182	592	     381	     158	     144	     298	     102	     246	    0.38	    36.8	6.7E-3     	0	F	-	1.3.8.4	
WP_015275423	PRI006859	592	     203	      45	     225	     267	     158	     202	    0.22	   30.84	3.3E-1     	0	F	-	3.4.24.19	
WP_015275423	PRI003350	592	     315	      27	     226	     248	     188	     213	    0.08	   30.17	6.5E-1     	0	F	-	3.2.1.73	
WP_015275719	PRI001269	398	     385	     341	      99	     373	      42	     381	    0.88	  207.53	5.5E-64     	0.587	T	-	2.6.1.57	
WP_015275719	PRI001238	398	     376	     314	     104	     395	      65	     375	    0.83	  165.14	6.6E-48     	0	F	-	2.6.1.1	
WP_015275719	PRI002923	398	     423	     296	      76	     330	      44	     335	    0.69	   117.3	6.1E-30     	0	F	-	2.6.1.5	
